103282	42	53460
103282	43	3823477
103282	43	9862119
103282	44	1611329
103282	44	9332750
103282	44	5205590
103282	44	10283706
103282	45	613915
103282	45	5592638
103282	46	UNKNOWN
103282	47	205160
103282	47	1935650
103282	47	205160
103282	48	695485
103282	48	1250537
103282	49	49627
103282	50	21385
103282	50	4381022
103549	1	3109838
103549	1	6376315
103549	1	100927
103549	1	317099
103549	2	5785928
103549	2	33423
103549	2	171980
103549	3	UNKNOWN
103549	4	1629325
103549	5	1618679
103549	5	51347
103549	5	5745816
103549	5	1071875
103549	5	51347
103549	5	172023
103549	6	768503
103549	7	46538
103549	7	4298245
103549	8	10009370
103549	9	5785928
103549	10	6009188
103549	10	402058
103549	10	6984274
103549	11	8119631
103549	11	4790944
103549	12	5090536
103549	13	7782802
103638	1	521429
103638	2	3213494
103638	2	433894
103638	2	1986846
103638	2	5650057
103638	2	4809916
103638	3	295654
103638	3	6733183
103638	4	9889009
103638	5	5241212
103638	5	5738131
103638	5	1276077
103638	5	4697474
103638	6	2380379
103638	6	4468163
103638	6	1783201
103638	6	1276077
103638	7	372476
103638	7	5785928
103638	7	85541
103638	7	3097250
103638	8	2649665
103638	9	1115661
103638	9	1783715
103638	10	UNKNOWN
103638	11	4904
103638	11	372476
103638	11	4904
103638	12	83237
103638	12	5091244
103638	13	116376
103638	13	6984274
103638	13	10108
103638	13	3923075
103638	14	8052174
103638	15	8052174
103638	16	74846
103638	16	5146157
103638	16	5795165
103638	17	74846
103638	17	572929
103638	18	3478834
103638	19	UNKNOWN
103638	20	10067729
103638	20	2649665
103638	21	8847784
103638	21	1786377
103638	22	192504
103638	22	1207615
103638	22	4256192
103638	22	3739569
103638	23	2390850
103638	24	1706730
103638	24	1053598
103638	24	5068543
103638	24	4514784
103638	24	296831
103638	25	1706730
103638	25	1053598
103638	25	5068543
103638	25	4514784
103638	25	296831
103638	26	1207615
103638	26	2453394
103638	26	1866085
103638	27	5266516
103638	28	3417054
103638	28	1812096
103638	29	4079632
103638	29	1952039
103638	30	619522
103638	30	3289296
103638	31	7568088
103638	31	2622099
103638	32	1605911
103638	32	453310
103638	33	4659380
103638	33	3718037
103638	33	102863
103638	34	UNKNOWN
103638	35	14341
103638	35	1207615
103638	36	11217867
103638	36	149876
103638	36	12641760
103638	37	7775004
103638	38	9950577
103638	38	1489130
103638	39	10567271
103638	39	2367018
103638	39	9526946
103638	39	2868063
103638	39	100927
103638	40	433779
103638	40	4556746
103638	40	1790063
103638	41	325421
103638	41	3547759
103638	42	4698919
103638	42	3096062
103638	42	10607428
103638	42	1571298
103638	43	9353019
103638	43	4514784
103638	43	5226738
103638	44	7905928
103638	44	5266516
103638	45	4512583
103638	45	3547759
103638	45	3622440
103638	46	1785683
103638	46	325421
103638	46	5363188
103638	47	1786377
103638	47	83237
103638	47	546008
103638	47	1786377
103638	48	183579
103638	48	1570276
103638	49	6482116
103638	49	4632727
103638	50	UNKNOWN
103956	1	149986
103956	1	619522
103956	2	UNKNOWN
103956	3	86000
103956	3	2472307
103956	4	UNKNOWN
103956	5	1974597
103956	5	1992707
103956	5	2677730
103956	5	956892
103956	6	149138
103956	6	1974597
103956	6	1179770
103956	6	5527849
103956	6	648916
103956	7	3232533
103956	7	1220255
103956	7	609531
103956	8	UNKNOWN
103956	9	1500304
104348	1	UNKNOWN
104348	2	74390
104348	2	2983004
104348	2	74390
104348	2	11217867
104348	2	2983004
104348	2	2214202
104348	2	3154534
104348	2	5716
104348	2	2983004
104348	2	2983004
104348	2	5121465
104348	2	4245622
104348	2	3156411
104348	3	405424
104348	3	4321815
104348	3	405424
104348	4	311797
104348	4	8806344
104348	4	9484586
104348	5	6561163
104348	5	246446
104348	6	4933
104348	7	9608072
104348	8	2043569
104348	8	3293750
104348	8	1402713
104348	8	1753963
104348	8	2510700
104348	8	2938843
104348	8	16256
104348	8	6070525
104348	9	1302627
104348	9	1278194
104348	9	94829
104348	10	32099
104348	10	676058
104348	10	145678
104348	11	6088544
104348	11	3496967
104348	11	1207615
104348	11	2713933
104348	11	14627
104348	11	9209435
104348	11	6502660
104348	11	4954144
104348	11	5115
104348	11	112169
104348	11	5972644
104348	12	4437643
104348	12	372476
104348	12	6549864
104348	12	9992669
104348	13	4261127
104348	13	6502660
104348	13	5972644
104348	14	1554865
104348	14	2709143
104348	14	2807120
104348	14	1979728
104348	14	58064
104348	14	8508
104348	14	2108102
104348	14	49904
104348	14	20161
104348	15	1704953
104348	15	3496967
104348	15	2868063
104348	15	4873436
104348	15	2252599
104348	16	6502660
104348	17	6502660
104348	18	4109153
104348	18	5280493
104348	18	64294
104348	18	7022428
104348	18	4267025
104348	18	6141961
104348	18	24910
104348	19	6667936
104348	19	9785369
104348	20	6217417
105047	1	450657
105047	1	845801
105047	2	5785928
105047	3	5785928
105047	4	UNKNOWN
105047	5	UNKNOWN
105047	6	8958709
105047	6	111496
105047	6	5785928
105047	6	70919
105047	7	UNKNOWN
105047	8	5785928
105047	9	5785928
105047	9	5409296
105047	9	4217008
105047	10	5785928
105047	11	1020057
105047	11	123603
105047	11	5948827
105047	11	1791214
105047	11	759076
105047	11	373807
105047	11	2127405
105047	11	2306669
105047	11	19551
105047	11	412191
105047	11	2127405
105047	11	5686559
105047	11	872228
105047	12	UNKNOWN
105047	13	104720
105047	13	7150218
105047	13	4036784
105047	13	352480
105047	14	1618679
105047	14	4864050
105047	14	78577
105047	14	5785928
105047	14	7515852
105047	15	5785928
105047	16	UNKNOWN
105047	17	1254653
105047	17	3237033
105047	17	259202
105047	17	5686559
105047	17	62716
105047	17	412191
105047	17	3737997
105047	17	111496
105047	17	237269
105047	18	7514584
105047	18	305705
105047	18	7595273
105047	18	1207615
105047	18	4878016
105047	18	6391397
105047	19	218696
105047	19	259202
105047	19	259202
105047	19	5669566
105047	19	3040
105047	19	646245
105047	19	320736
105047	19	3679147
105047	20	7595273
105047	20	1273235
105047	20	10108
105047	20	65163
105047	20	2149709
105047	20	12726895
105047	20	75977
105047	21	2149709
105047	22	925160
105047	22	5686559
105047	23	1273235
105047	23	12726895
105047	24	2280775
105047	24	5785928
105047	25	7856661
105047	25	7856661
105047	25	4473449
105047	26	UNKNOWN
105047	27	UNKNOWN
105047	28	5686559
105047	28	153505
105047	28	8551553
105047	29	259202
105047	29	1618679
105047	29	5785928
105047	29	5785928
105047	30	3381813
105047	30	111496
105047	30	5785928
105047	30	6646728
105047	31	218360
105047	31	195865
105047	31	686574
105047	31	385815
105047	32	111496
105047	32	1549
105047	33	5867954
105047	34	UNKNOWN
105047	35	6530639
105047	35	1219441
105047	36	4751041
105047	37	UNKNOWN
105047	38	145524
105047	39	UNKNOWN
105047	40	5449208
105047	40	115932
105047	40	5785928
105047	40	5686559
105047	41	8018
105047	41	6780623
105047	41	5785928
105047	41	5785928
105047	41	123603
105047	42	7642074
105047	42	651757
105047	42	1256024
105047	42	2512685
105047	43	UNKNOWN
105047	44	2801259
105047	45	3833177
105047	46	4584956
105047	46	3728650
105047	46	3728650
105047	46	5391886
105047	46	1968341
105047	46	1805207
105047	47	UNKNOWN
105047	48	708494
105047	48	259202
105047	49	5785928
105047	49	5547048
105047	50	5547048
105199	1	1135815
105199	1	1185559
105199	1	42467
105199	1	1577351
105199	1	3534164
105199	1	83032
105199	1	4087389
105199	1	5819044
105199	1	2294792
105199	1	3208248
105199	1	111946
105199	1	4626542
105199	1	6433337
105199	1	2532166
105199	1	2084656
105199	1	8282077
105199	1	8342908
105199	1	9525509
105199	1	145846
105199	1	10050057
105199	1	5163
105199	1	10954883
105199	1	11243871
105199	1	3208248
105199	1	19274
105199	1	3249277
105199	1	1326433
105199	1	1478180
105199	1	9607223
105199	2	1207615
105199	2	10056049
105199	3	56507
105199	4	UNKNOWN
105199	5	UNKNOWN
105199	6	UNKNOWN
105199	7	UNKNOWN
105199	8	568277
105199	9	UNKNOWN
105199	10	5121231
105199	10	6412225
105199	10	5128
105199	10	2216315
105199	10	8342908
105199	11	373926
105199	11	4576933
105199	12	5020947
105199	13	4349498
105199	14	5356970
105199	15	1664450
105199	16	UNKNOWN
105199	17	UNKNOWN
105199	18	5121231
105199	18	6412225
105199	18	5785928
105199	18	7905731
105199	18	16914
105199	18	7460810
105199	19	3856788
105199	19	3812141
105199	20	2827912
105199	20	250192
105199	20	1948205
105199	20	230712
105199	20	7589206
105199	21	UNKNOWN
105199	22	3856788
105199	23	3856788
105199	24	3932912
105199	24	5121231
105199	24	6412225
105199	24	240976
105199	24	5185110
105199	24	486835
105199	25	UNKNOWN
105199	26	UNKNOWN
105199	27	3207483
105199	27	1455196
105199	27	944482
105199	27	5121231
105199	27	6412225
105199	27	584421
105199	27	3570193
105199	27	584421
105199	28	11815
105199	28	83032
105199	29	282792
105199	30	584421
105199	31	2532166
105199	32	584421
105199	33	UNKNOWN
105199	34	87572
105199	34	610835
105199	34	801886
105199	34	6893838
105199	34	3534164
105199	34	549470
105199	34	6381227
105199	34	5121231
105199	34	6412225
105199	34	1994576
105199	34	1207615
105199	34	6381227
105199	34	1110331
105199	34	537590
105199	34	591364
105199	35	UNKNOWN
105199	36	UNKNOWN
105199	37	UNKNOWN
105199	38	3638699
105199	39	UNKNOWN
105199	40	100927
105199	40	2593946
105199	40	83032
105199	40	5121231
105199	40	6412225
105199	40	11815
105199	40	301181
105199	41	11815
105199	42	UNKNOWN
105199	43	64294
105199	44	2539674
105199	44	5173597
105199	44	373926
105199	44	5121231
105199	44	6412225
105199	44	83465
105199	44	368655
105199	44	11735950
105199	44	2122741
105199	44	521914
105199	44	11735950
105199	45	3198131
105199	46	UNKNOWN
105199	47	9945586
105199	47	75702
105199	47	759076
105199	47	2622099
105199	47	5121231
105199	47	6412225
105199	47	440533
105199	47	5352636
105199	47	9945586
105199	48	UNKNOWN
105199	49	7190297
105199	50	693073
106383	1	3610496
106383	1	142748
106383	1	9045019
106383	2	50619
106383	2	3484949
106383	3	4087389
106383	3	2930
106383	3	206268
106383	3	445285
106383	3	9125504
106383	4	UNKNOWN
106383	5	121511
106383	5	1199076
106383	5	9045096
106383	5	41871
106383	6	11287630
106383	7	649347
106383	7	3040
106383	7	7352
106383	7	26238
106383	7	4979986
106383	7	10035
106383	7	14785
106383	7	1644939
106383	8	9989632
106383	9	52215
106383	9	52215
106383	9	5510212
106383	10	91810
106383	11	2490769
106383	11	255154
106383	12	690205
106383	12	5969
106383	13	8103741
106383	14	844999
106383	14	1718023
106383	14	561832
106383	15	234995
106383	15	9045096
106383	15	218030
106383	16	15041
106383	16	238118
106383	17	107294
106383	18	9045096
106383	18	2568519
106383	18	439542
106383	19	8516830
106383	19	12491
106383	20	7160439
106383	21	5236237
106383	21	7458263
106383	21	10151
106383	21	1061146
106383	22	4758185
106383	22	4087389
106383	23	861670
106383	24	3733377
106383	25	3585368
106383	25	5116802
106383	26	1605911
106383	26	2568519
106383	27	2108
106383	28	2108
106383	28	10151
106383	28	9045019
106383	29	1199076
106383	30	9444703
106383	30	110214
106383	31	72262
106383	31	9082630
106383	31	1199076
106383	32	1615935
106383	33	2841642
106383	33	3923075
106383	34	210897
106383	35	6435933
106383	35	1539749
106383	35	969537
106383	35	9328091
106383	35	3951393
106383	36	1018114
106383	36	2568519
106383	37	10056049
106383	37	5412476
106383	37	2841642
106383	38	844999
106383	38	1336549
106383	39	6435933
106383	39	1048375
106383	39	2340
106383	40	2820344
106383	40	20031
106383	41	UNKNOWN
106383	42	2162
106383	43	1014416
106383	43	2529450
106383	43	9667853
106383	43	7609965
106383	43	2073422
106383	44	UNKNOWN
106383	45	690205
106383	45	51146
106383	45	2162
106383	45	20031
106383	46	94161
106383	47	9045096
106383	48	UNKNOWN
106383	49	743444
106383	49	476883
106383	50	147649
106529	1	6984274
106529	1	10201064
106529	2	108735
106529	2	3869651
106529	2	4026017
106529	2	66033
106529	2	1648308
106529	2	10159000
106529	2	1616670
106529	2	241525
106529	2	3282196
106529	3	10201064
106529	3	84289
106529	4	10120479
106529	4	241525
106529	5	8520
106529	6	2756788
106529	6	719102
106529	6	4642613
106529	6	3787445
106529	6	362284
106529	7	UNKNOWN
106529	8	UNKNOWN
106529	9	1435608
106529	9	1435608
106529	10	6432984
106529	11	444844
106529	11	8520
106529	12	84289
106765	1	813562
106765	2	813562
106765	2	5181010
106765	2	4864050
108344	1	2842010
108344	1	1058841
108344	1	391569
108344	1	2339073
108344	1	6984274
108344	1	1201636
108344	1	4241765
108344	1	65966
108344	1	2784726
108344	2	3798988
108344	2	5527849
108344	2	5551313
108344	2	2622099
108344	2	2759454
108344	2	1258272
108344	2	5542300
108344	3	UNKNOWN
108344	4	UNKNOWN
108344	5	UNKNOWN
108344	6	6984274
108344	7	1058841
108344	7	391569
108344	8	UNKNOWN
108344	9	UNKNOWN
108344	10	3478834
108344	11	UNKNOWN
108344	12	UNKNOWN
108344	13	9492687
108344	14	UNKNOWN
108344	15	UNKNOWN
108344	16	179627
108344	17	1403596
108344	18	7125772
108344	18	388389
108344	18	2670808
108344	19	9653138
108344	19	2757626
108344	19	1786377
108344	19	3211063
108344	19	2311
10840	1	78724
10840	1	78724
10840	1	47586
10840	1	78724
10840	2	1158692
10840	3	6482060
10840	3	2359197
10840	3	3467194
10840	3	308033
10840	3	27995
10840	3	137425
10840	3	81718
10840	4	UNKNOWN
10840	5	UNKNOWN
10840	6	9353019
10840	7	UNKNOWN
10840	8	3466939
10840	8	9353019
10840	8	52956
10840	8	31568
10840	8	2416323
10840	8	23117
10840	9	769868
10840	10	248750
10840	10	138458
10840	10	158367
10840	11	3213747
10840	11	534326
10840	11	4813
10840	11	1278194
10840	11	4813
10840	11	5835118
10840	11	2360436
10840	12	2934334
10840	13	750500
10840	13	3467194
10840	13	861119
10840	13	2868063
10840	13	18717
10840	13	3671288
10840	13	42636
10840	13	1539749
10840	13	3203356
10840	13	1078252
10840	13	90674
10840	13	248750
10840	13	31896
10840	13	23117
10840	13	35835
10840	13	581567
10840	13	2584507
10840	14	5854256
10840	15	995687
10840	15	605650
10840	16	108579
10840	16	605650
10840	17	13378
10840	17	153225
10840	17	181534
10840	17	181534
10840	18	23157
10840	19	134210
10840	19	3993079
10840	20	UNKNOWN
10840	21	2954271
10840	21	13378
10840	21	195016
10840	22	2156736
10840	23	12641
10840	23	5423768
10840	23	782708
10840	23	12637
10840	24	2156700
10840	25	35679
10840	26	1077327
10840	26	11752501
10840	26	2537142
10840	26	212895
10840	26	3550867
10840	26	1324043
10840	26	76439
10840	26	5383540
10840	26	5442884
10840	26	1553778
10840	27	3844036
10840	27	503739
10840	28	3844036
10840	28	4456635
10840	29	UNKNOWN
10840	30	UNKNOWN
10840	31	UNKNOWN
10840	32	UNKNOWN
10840	33	76439
10840	34	81718
10840	35	5005522
10840	36	2156155
10840	36	76439
10840	36	195016
10840	36	2954271
10840	37	4218356
10840	37	10056049
10840	37	3722491
10840	37	7685477
10840	38	UNKNOWN
10840	39	9353019
108982	1	12987
108982	1	612
108982	1	4087389
108982	1	965204
108982	1	1667444
108982	1	10950
108982	1	2962406
108982	1	11293
108982	1	4002493
108982	1	11797585
108982	1	11469
108982	1	17336
108982	1	4341779
108982	1	5394094
108982	2	748532
108982	3	UNKNOWN
108982	4	UNKNOWN
108982	5	UNKNOWN
108982	6	UNKNOWN
108982	7	4087389
108982	8	UNKNOWN
108982	9	695485
108982	9	831727
108982	9	16242
108982	9	650830
108982	9	4200818
108982	9	6517963
108982	9	4479754
108982	9	79564
108982	9	4979986
108982	9	8237886
108982	9	4447334
108982	9	1188068
108982	9	15585
108982	9	1978359
108982	9	70626
108982	9	5246849
108982	9	2998395
108982	10	854807
108982	11	UNKNOWN
108982	12	4569506
108982	12	4452689
108982	13	UNKNOWN
108982	14	695485
108982	14	8585029
108982	14	1890074
108982	14	4338
108982	14	4200818
108982	14	6453364
108982	14	5173597
108982	14	284093
108982	14	1104719
108982	14	5121231
108982	14	772931
108982	14	2294792
108982	14	38642
108982	14	7045456
108982	14	632385
108982	14	405611
108982	14	9930987
108982	14	360966
108982	15	4514784
108982	15	3238563
108982	15	3291035
108982	15	3585368
108982	15	2995236
108982	15	5315977
108982	15	772931
108982	15	107296
108982	15	9008039
108982	15	23623
10986	1	4055754
10986	1	3082662
10986	1	5120079
10986	1	2228113
10986	1	4338
10986	1	915583
10986	1	107034
10986	2	5120079
10986	3	8112596
10986	4	4031
10986	5	4031
10986	6	UNKNOWN
111834	1	15102
111834	1	1021698
111834	1	2214202
111834	1	12637
111834	1	500202
111834	1	2425974
111834	1	140809
111834	1	28631
111834	1	49461
111834	1	334015
111834	2	3791995
111834	2	23117
111834	2	99838
111834	2	37959
111834	2	361438
111834	3	271703
111834	3	92622
111834	3	1078252
111834	3	3945206
111834	3	7912743
111834	3	6984274
111834	3	20840
111834	3	847591
111834	3	11482562
111834	4	99838
111834	4	5306
111834	5	99838
111834	5	4585452
111834	6	701056
111834	7	8626683
111834	7	7930
111834	7	6904
111834	8	465332
111834	8	1517107
111834	8	1499650
111834	8	23160
111834	8	90748
111834	8	18722
111834	8	18758
111834	8	3036795
111834	9	6547583
111834	9	208829
111834	9	6029121
111834	10	1749820
111834	10	1350681
111834	10	1517107
111834	10	1212071
111834	10	2338155
111834	10	8000
111834	10	1078796
111834	11	42626
111834	11	2114
111834	11	6026
111834	11	12313
111834	11	2184
111834	11	618078
111834	11	4281166
111834	11	51262
111834	11	3036795
111834	12	909904
111834	12	218360
111834	13	2741046
111834	13	11482562
111834	13	1581326
111834	13	7849530
111834	13	9697684
111834	13	7076
111834	13	4460584
111834	13	224153
111834	14	3046669
111834	14	376487
111834	15	121511
111834	15	140859
111834	15	4585452
112474	1	5907529
112474	2	1854286
112474	3	7107502
112474	3	5138906
112474	3	579325
112474	3	1854286
112474	3	5192668
112474	4	5537
112474	4	128621
112474	4	64401
112474	5	9436293
112474	5	11815
112474	5	10687028
112474	5	9497452
112474	5	1711833
112474	5	1006351
112474	6	2820854
112474	6	1273099
112474	6	55332
112474	7	290443
112474	7	1992621
112474	7	250722
112474	7	4481819
112474	7	4694669
112474	8	1565
112474	9	UNKNOWN
112474	10	389733
112474	10	3440078
112474	11	UNKNOWN
112474	12	943562
112474	12	778350
112474	12	1312873
112474	12	171991
112474	12	128621
112474	12	5307329
112474	13	2403323
112474	13	901361
114124	1	1290044
114124	1	324754
114124	2	4023831
114124	2	5954765
114124	2	2375230
114124	2	2622099
114124	2	1078252
114124	2	941321
114124	2	1968341
114124	2	4320018
114124	2	324754
114124	2	777000
114124	2	786321
114124	2	222335
114124	2	4611142
114124	2	324754
114124	2	9294797
114124	2	3211063
114124	3	3067102
114124	3	324754
114124	3	927758
114124	4	11217867
114124	4	752390
114124	4	9653138
114124	4	954857
114124	4	4069659
114124	4	12662725
114124	4	521429
114124	4	592344
114124	4	187252
114124	4	669814
114124	4	3746459
114124	4	9003904
114124	4	169266
114124	5	837577
114124	6	1290044
114124	7	5162527
114124	7	3198131
114124	8	752390
114124	8	7209702
114124	8	3198131
